4.100000e-01	2.553557e-02	2.553557e-02	2.948468e-12	4.068486e-13
4.200000e-01	2.752311e-02	2.752311e-02	2.545696e-12	4.318694e-13
4.300000e-01	2.961505e-02	2.961505e-02	2.113979e-12	4.571454e-13
4.400000e-01	3.181444e-02	3.181444e-02	1.652227e-12	4.826732e-13
4.500000e-01	3.412437e-02	3.412437e-02	1.160218e-12	5.084599e-13
4.600000e-01	3.654797e-02	3.654797e-02	6.363798e-13	5.344984e-13
4.700000e-01	3.908839e-02	3.908839e-02	8.176099e-14	5.608107e-13
4.800000e-01	4.174880e-02	4.174880e-02	5.052139e-13	5.873820e-13
4.900000e-01	4.453244e-02	4.453244e-02	1.124580e-12	6.142124e-13
5.000000e-01	4.744254e-02	4.744254e-02	1.777814e-12	6.413314e-13
5.100000e-01	5.048239e-02	5.048239e-02	2.464869e-12	6.687021e-13
5.200000e-01	5.365530e-02	5.365530e-02	3.186812e-12	6.963615e-13
5.300000e-01	5.696462e-02	5.696462e-02	3.942915e-12	7.242947e-13
5.400000e-01	6.041372e-02	6.041372e-02	4.735802e-12	7.525092e-13
5.500000e-01	6.400604e-02	6.400604e-02	5.564826e-12	7.809901e-13
5.600000e-01	6.774500e-02	6.774500e-02	6.430842e-12	8.097819e-13
5.700000e-01	7.163410e-02	7.163410e-02	7.334938e-12	8.388549e-13
5.800000e-01	7.567686e-02	7.567686e-02	8.277226e-12	8.682388e-13
5.900000e-01	7.987683e-02	7.987683e-02	9.259316e-12	8.978892e-13
6.000000e-01	8.423760e-02	8.423760e-02	1.028029e-11	9.278356e-13
6.100000e-01	8.876280e-02	8.876280e-02	1.134207e-11	9.581077e-13
6.200000e-01	9.345608e-02	9.345608e-02	1.244560e-11	9.886610e-13
6.300000e-01	9.832116e-02	9.832116e-02	1.359050e-11	1.019525e-12
6.400000e-01	1.033618e-01	1.033618e-01	1.477787e-11	1.050715e-12
6.500000e-01	1.085817e-01	1.085817e-01	1.600951e-11	1.082231e-12
6.600000e-01	1.139847e-01	1.139847e-01	1.728488e-11	1.114027e-12
6.700000e-01	1.195746e-01	1.195746e-01	1.860546e-11	1.146150e-12
6.800000e-01	1.253555e-01	1.253555e-01	1.997161e-11	1.178613e-12
6.900000e-01	1.313311e-01	1.313311e-01	2.138428e-11	1.211416e-12
7.000000e-01	1.375054e-01	1.375054e-01	2.284459e-11	1.244516e-12
7.100000e-01	1.438825e-01	1.438825e-01	2.435235e-11	1.277941e-12
7.200000e-01	1.504664e-01	1.504664e-01	2.590925e-11	1.311691e-12
7.300000e-01	1.572612e-01	1.572612e-01	2.751671e-11	1.345827e-12
7.400000e-01	1.642710e-01	1.642710e-01	2.917425e-11	1.380288e-12
7.500000e-01	1.715000e-01	1.715000e-01	3.088260e-11	1.415075e-12
7.600000e-01	1.789524e-01	1.789524e-01	3.264425e-11	1.450247e-12
7.700000e-01	1.866325e-01	1.866325e-01	3.445860e-11	1.485745e-12
7.800000e-01	1.945445e-01	1.945445e-01	3.632647e-11	1.521627e-12
7.900000e-01	2.026929e-01	2.026929e-01	3.825082e-11	1.557835e-12
8.000000e-01	2.110819e-01	2.110819e-01	4.023015e-11	1.594458e-12
8.100000e-01	2.197160e-01	2.197160e-01	4.226686e-11	1.631406e-12
8.200000e-01	2.285997e-01	2.285997e-01	4.436093e-11	1.668769e-12
8.300000e-01	2.377375e-01	2.377375e-01	4.651371e-11	1.706428e-12
8.400000e-01	2.471340e-01	2.471340e-01	4.872636e-11	1.744530e-12
8.500000e-01	2.567937e-01	2.567937e-01	5.099976e-11	1.783048e-12
8.600000e-01	2.667214e-01	2.667214e-01	5.333511e-11	1.821832e-12
8.700000e-01	2.769217e-01	2.769217e-01	5.573281e-11	1.861089e-12
8.800000e-01	2.873994e-01	2.873994e-01	5.819456e-11	1.900702e-12
8.900000e-01	2.981593e-01	2.981593e-01	6.072165e-11	1.940729e-12
9.000000e-01	3.092062e-01	3.092062e-01	6.331369e-11	1.981171e-12
9.100000e-01	3.205451e-01	3.205451e-01	6.597306e-11	2.022086e-12
9.200000e-01	3.321808e-01	3.321808e-01	6.870010e-11	2.063298e-12
9.300000e-01	3.441184e-01	3.441184e-01	7.149598e-11	2.104983e-12
9.400000e-01	3.563628e-01	3.563628e-01	7.436229e-11	2.147083e-12
9.500000e-01	3.689193e-01	3.689193e-01	7.730006e-11	2.189597e-12
9.600000e-01	3.817929e-01	3.817929e-01	8.031020e-11	2.232525e-12
9.700000e-01	3.949889e-01	3.949889e-01	8.339446e-11	2.275928e-12
9.800000e-01	4.085125e-01	4.085125e-01	8.655271e-11	2.319685e-12
9.900000e-01	4.223689e-01	4.223689e-01	8.978851e-11	2.363976e-12
1.000000e+00	4.365637e-01	4.365637e-01	9.309942e-11	2.408621e-12
1.010000e+00	4.511020e-01	4.511020e-01	9.649082e-11	2.453741e-12
1.020000e+00	4.659895e-01	4.659895e-01	9.996060e-11	2.499334e-12
1.030000e+00	4.812317e-01	4.812317e-01	1.035108e-10	2.545460e-12
1.040000e+00	4.968340e-01	4.968340e-01	1.071448e-10	2.591941e-12
1.050000e+00	5.128022e-01	5.128022e-01	1.108604e-10	2.638956e-12
1.060000e+00	5.291420e-01	5.291420e-01	1.146627e-10	2.686444e-12
1.070000e+00	5.458590e-01	5.458590e-01	1.185501e-10	2.734405e-12
1.080000e+00	5.629591e-01	5.629591e-01	1.225254e-10	2.782722e-12
1.090000e+00	5.804481e-01	5.804481e-01	1.265894e-10	2.831750e-12
1.100000e+00	5.983320e-01	5.983320e-01	1.307435e-10	2.881014e-12
1.110000e+00	6.166168e-01	6.166168e-01	1.349901e-10	2.930870e-12
1.120000e+00	6.353084e-01	6.353084e-01	1.393294e-10	2.981319e-12
1.130000e+00	6.544130e-01	6.544130e-01	1.437630e-10	3.032241e-12
1.140000e+00	6.739367e-01	6.739367e-01	1.482923e-10	3.083637e-12
1.150000e+00	6.938858e-01	6.938858e-01	1.529198e-10	3.135625e-12
1.160000e+00	7.142666e-01	7.142666e-01	1.576450e-10	3.187968e-12
1.170000e+00	7.350853e-01	7.350853e-01	1.624721e-10	3.240904e-12
1.180000e+00	7.563484e-01	7.563484e-01	1.674002e-10	3.294431e-12
1.190000e+00	7.780624e-01	7.780624e-01	1.724324e-10	3.348433e-12
1.200000e+00	8.002338e-01	8.002338e-01	1.775700e-10	3.403026e-12
1.210000e+00	8.228693e-01	8.228693e-01	1.828141e-10	3.458330e-12
1.220000e+00	8.459755e-01	8.459755e-01	1.881657e-10	3.513871e-12
1.230000e+00	8.695591e-01	8.695591e-01	1.936288e-10	3.570240e-12
1.240000e+00	8.936269e-01	8.936269e-01	1.992033e-10	3.626965e-12
1.250000e+00	9.181859e-01	9.181859e-01	2.048911e-10	3.684401e-12
1.260000e+00	9.432430e-01	9.432430e-01	2.106937e-10	3.742310e-12
1.270000e+00	9.688051e-01	9.688051e-01	2.166126e-10	3.800930e-12
1.280000e+00	9.948795e-01	9.948795e-01	2.226518e-10	3.860023e-12
1.290000e+00	1.021473e+00	1.021473e+00	2.288105e-10	3.919591e-12
1.300000e+00	1.048593e+00	1.048593e+00	2.350908e-10	3.980224e-12
1.310000e+00	1.076247e+00	1.076247e+00	2.414959e-10	4.041093e-12
1.320000e+00	1.104443e+00	1.104443e+00	2.480278e-10	4.102674e-12
1.330000e+00	1.133187e+00	1.133187e+00	2.546869e-10	4.164728e-12
1.340000e+00	1.162487e+00	1.162487e+00	2.614751e-10	4.227492e-12
1.350000e+00	1.192351e+00	1.192351e+00	2.683951e-10	4.290968e-12
1.360000e+00	1.222787e+00	1.222787e+00	2.754488e-10	4.355153e-12
1.370000e+00	1.253801e+00	1.253801e+00	2.826386e-10	4.419576e-12
1.380000e+00	1.285403e+00	1.285403e+00	2.899654e-10	4.484946e-12
1.390000e+00	1.317600e+00	1.317600e+00	2.974314e-10	4.551263e-12
1.400000e+00	1.350400e+00	1.350400e+00	3.050411e-10	4.617817e-12
1.410000e+00	1.383811e+00	1.383811e+00	3.127940e-10	4.685082e-12
1.420000e+00	1.417841e+00	1.417841e+00	3.206921e-10	4.753057e-12
1.430000e+00	1.452498e+00	1.452498e+00	3.287381e-10	4.821743e-12
1.440000e+00	1.487792e+00	1.487792e+00	3.369354e-10	4.891376e-12
1.450000e+00	1.523729e+00	1.523729e+00	3.452847e-10	4.961483e-12
1.460000e+00	1.560319e+00	1.560319e+00	3.537874e-10	5.032301e-12
1.470000e+00	1.597570e+00	1.597570e+00	3.624487e-10	5.103592e-12
1.480000e+00	1.635491e+00	1.635491e+00	3.712688e-10	5.175830e-12
1.490000e+00	1.674091e+00	1.674091e+00	3.802514e-10	5.248779e-12
1.500000e+00	1.713378e+00	1.713378e+00	3.893970e-10	5.322439e-12
1.510000e+00	1.753362e+00	1.753362e+00	3.987093e-10	5.396809e-12
1.520000e+00	1.794050e+00	1.794050e+00	4.081893e-10	5.472126e-12
1.530000e+00	1.835454e+00	1.835454e+00	4.178415e-10	5.547918e-12
1.540000e+00	1.877581e+00	1.877581e+00	4.276670e-10	5.624656e-12
1.550000e+00	1.920440e+00	1.920440e+00	4.376692e-10	5.702105e-12
1.560000e+00	1.964042e+00	1.964042e+00	4.478502e-10	5.780502e-12
1.570000e+00	2.008396e+00	2.008396e+00	4.582126e-10	5.859609e-12
1.580000e+00	2.053512e+00	2.053512e+00	4.687593e-10	5.939190e-12
1.590000e+00	2.099398e+00	2.099398e+00	4.794924e-10	6.019718e-12
1.600000e+00	2.146065e+00	2.146065e+00	4.904144e-10	6.101194e-12
1.610000e+00	2.193522e+00	2.193522e+00	5.015295e-10	6.183617e-12
1.620000e+00	2.241781e+00	2.241781e+00	5.128364e-10	6.266513e-12
1.630000e+00	2.290849e+00	2.290849e+00	5.243441e-10	6.350831e-12
1.640000e+00	2.340739e+00	2.340739e+00	5.360512e-10	6.435149e-12
1.650000e+00	2.391460e+00	2.391460e+00	5.479617e-10	6.520888e-12
1.660000e+00	2.443022e+00	2.443022e+00	5.600787e-10	6.607100e-12
1.670000e+00	2.495436e+00	2.495436e+00	5.724048e-10	6.694734e-12
1.680000e+00	2.548712e+00	2.548712e+00	5.849423e-10	6.782841e-12
1.690000e+00	2.602861e+00	2.602861e+00	5.976943e-10	6.872369e-12
1.700000e+00	2.657895e+00	2.657895e+00	6.106666e-10	6.961898e-12
1.710000e+00	2.713823e+00	2.713823e+00	6.238587e-10	7.052847e-12
1.720000e+00	2.770657e+00	2.770657e+00	6.372742e-10	7.144744e-12
1.730000e+00	2.828408e+00	2.828408e+00	6.509211e-10	7.237115e-12
1.740000e+00	2.887087e+00	2.887087e+00	6.647962e-10	7.331380e-12
1.750000e+00	2.946705e+00	2.946705e+00	6.789049e-10	7.426119e-12
1.760000e+00	3.007275e+00	3.007275e+00	6.932530e-10	7.521805e-12
1.770000e+00	3.068807e+00	3.068807e+00	7.078391e-10	7.617966e-12
1.780000e+00	3.131313e+00	3.131313e+00	7.226708e-10	7.715547e-12
1.790000e+00	3.194805e+00	3.194805e+00	7.377507e-10	7.813602e-12
1.800000e+00	3.259295e+00	3.259295e+00	7.530812e-10	7.913078e-12
1.810000e+00	3.324795e+00	3.324795e+00	7.686656e-10	8.013501e-12
1.820000e+00	3.391317e+00	3.391317e+00	7.845089e-10	8.115345e-12
1.830000e+00	3.458873e+00	3.458873e+00	8.006142e-10	8.217664e-12
1.840000e+00	3.527477e+00	3.527477e+00	8.169843e-10	8.321403e-12
1.850000e+00	3.597139e+00	3.597139e+00	8.336234e-10	8.425616e-12
1.860000e+00	3.667874e+00	3.667874e+00	8.505361e-10	8.531250e-12
1.870000e+00	3.739693e+00	3.739693e+00	8.677232e-10	8.638305e-12
1.880000e+00	3.812610e+00	3.812610e+00	8.851928e-10	8.746307e-12
1.890000e+00	3.886637e+00	3.886637e+00	9.029475e-10	8.854784e-12
1.900000e+00	3.961789e+00	3.961789e+00	9.209891e-10	8.964681e-12
1.910000e+00	4.038078e+00	4.038078e+00	9.393251e-10	9.075999e-12
1.920000e+00	4.115517e+00	4.115517e+00	9.579555e-10	9.187791e-12
1.930000e+00	4.194120e+00	4.194120e+00	9.768870e-10	9.301478e-12
1.940000e+00	4.273902e+00	4.273902e+00	9.961250e-10	9.415165e-12
1.950000e+00	4.354875e+00	4.354875e+00	1.015669e-09	9.531694e-12
1.960000e+00	4.437054e+00	4.437054e+00	1.035528e-09	9.648223e-12
1.970000e+00	4.520453e+00	4.520453e+00	1.055703e-09	9.765699e-12
1.980000e+00	4.605086e+00	4.605086e+00	1.076202e-09	9.884123e-12
1.990000e+00	4.690968e+00	4.690968e+00	1.097025e-09	1.000444e-11
2.000000e+00	4.778112e+00	4.778112e+00	1.118179e-09	1.012666e-11
2.010000e+00	4.866535e+00	4.866535e+00	1.139668e-09	1.024982e-11
2.020000e+00	4.956250e+00	4.956250e+00	1.161496e-09	1.037298e-11
2.030000e+00	5.047273e+00	5.047273e+00	1.183666e-09	1.049803e-11
2.040000e+00	5.139618e+00	5.139618e+00	1.206191e-09	1.062498e-11
2.050000e+00	5.233302e+00	5.233302e+00	1.229067e-09	1.075288e-11
2.060000e+00	5.328340e+00	5.328340e+00	1.252301e-09	1.088173e-11
2.070000e+00	5.424746e+00	5.424746e+00	1.275900e-09	1.101152e-11
2.080000e+00	5.522538e+00	5.522538e+00	1.299868e-09	1.114320e-11
2.090000e+00	5.621730e+00	5.621730e+00	1.324209e-09	1.127679e-11
2.100000e+00	5.722340e+00	5.722340e+00	1.348927e-09	1.141037e-11
2.110000e+00	5.824383e+00	5.824383e+00	1.374035e-09	1.154679e-11
2.120000e+00	5.927875e+00	5.927875e+00	1.399529e-09	1.168322e-11
2.130000e+00	6.032834e+00	6.032834e+00	1.425416e-09	1.182154e-11
2.140000e+00	6.139275e+00	6.139275e+00	1.451705e-09	1.196080e-11
2.150000e+00	6.247217e+00	6.247217e+00	1.478399e-09	1.210196e-11
2.160000e+00	6.356675e+00	6.356675e+00	1.505501e-09	1.224502e-11
2.170000e+00	6.467668e+00	6.467668e+00	1.533023e-09	1.238902e-11
2.180000e+00	6.580213e+00	6.580213e+00	1.560966e-09	1.253397e-11
2.190000e+00	6.694326e+00	6.694326e+00	1.589334e-09	1.268177e-11
2.200000e+00	6.810027e+00	6.810027e+00	1.618139e-09	1.282956e-11
2.210000e+00	6.927333e+00	6.927333e+00	1.647381e-09	1.298019e-11
2.220000e+00	7.046262e+00	7.046262e+00	1.677072e-09	1.313083e-11
2.230000e+00	7.166832e+00	7.166832e+00	1.707211e-09	1.328336e-11
2.240000e+00	7.289063e+00	7.289063e+00	1.737809e-09	1.343873e-11
2.250000e+00	7.412972e+00	7.412972e+00	1.768868e-09	1.359505e-11
2.260000e+00	7.538578e+00	7.538578e+00	1.800399e-09	1.375232e-11
2.270000e+00	7.665902e+00	7.665902e+00	1.832407e-09	1.391148e-11
2.280000e+00	7.794961e+00	7.794961e+00	1.864896e-09	1.407159e-11
2.290000e+00	7.925775e+00	7.925775e+00	1.897872e-09	1.423359e-11
2.300000e+00	8.058365e+00	8.058365e+00	1.931348e-09	1.439844e-11
2.310000e+00	8.192749e+00	8.192749e+00	1.965326e-09	1.456518e-11
2.320000e+00	8.328949e+00	8.328949e+00	1.999808e-09	1.473192e-11
2.330000e+00	8.466983e+00	8.466983e+00	2.034806e-09	1.490055e-11
2.340000e+00	8.606873e+00	8.606873e+00	2.070331e-09	1.507109e-11
2.350000e+00	8.748639e+00	8.748639e+00	2.106381e-09	1.524162e-11
2.360000e+00	8.892303e+00	8.892303e+00	2.142970e-09	1.541594e-11
2.370000e+00	9.037885e+00	9.037885e+00	2.180100e-09	1.559404e-11
2.380000e+00	9.185406e+00	9.185406e+00	2.217785e-09	1.577215e-11
2.390000e+00	9.334888e+00	9.334888e+00	2.256025e-09	1.595216e-11
2.400000e+00	9.486353e+00	9.486353e+00	2.294833e-09	1.613216e-11
2.410000e+00	9.639822e+00	9.639822e+00	2.334207e-09	1.631406e-11
2.420000e+00	9.795319e+00	9.795319e+00	2.374172e-09	1.649975e-11
2.430000e+00	9.952864e+00	9.952864e+00	2.414716e-09	1.668544e-11
2.440000e+00	1.011248e+01	1.011248e+01	2.455863e-09	1.687492e-11
2.450000e+00	1.027419e+01	1.027419e+01	2.497613e-09	1.706439e-11
2.460000e+00	1.043802e+01	1.043802e+01	2.539974e-09	1.725766e-11
2.470000e+00	1.060399e+01	1.060399e+01	2.582954e-09	1.745282e-11
2.480000e+00	1.077213e+01	1.077213e+01	2.626562e-09	1.764799e-11
2.490000e+00	1.094245e+01	1.094245e+01	2.670811e-09	1.784694e-11
2.500000e+00	1.111499e+01	1.111499e+01	2.715698e-09	1.804779e-11
2.510000e+00	1.128976e+01	1.128976e+01	2.761244e-09	1.824863e-11
2.520000e+00	1.146679e+01	1.146679e+01	2.807450e-09	1.845327e-11
2.530000e+00	1.164611e+01	1.164611e+01	2.854328e-09	1.866169e-11
2.540000e+00	1.182774e+01	1.182774e+01	2.901885e-09	1.887012e-11
2.550000e+00	1.201171e+01	1.201171e+01	2.950131e-09	1.908044e-11
2.560000e+00	1.219803e+01	1.219803e+01	2.999071e-09	1.929076e-11
2.570000e+00	1.238675e+01	1.238675e+01	3.048720e-09	1.950677e-11
2.580000e+00	1.257788e+01	1.257788e+01	3.099089e-09	1.972277e-11
2.590000e+00	1.277144e+01	1.277144e+01	3.150177e-09	1.994446e-11
2.600000e+00	1.296748e+01	1.296748e+01	3.202006e-09	2.016615e-11
2.610000e+00	1.316600e+01	1.316600e+01	3.254577e-09	2.038784e-11
2.620000e+00	1.336705e+01	1.336705e+01	3.307898e-09	2.061332e-11
2.630000e+00	1.357064e+01	1.357064e+01	3.361988e-09	2.084259e-11
2.640000e+00	1.377681e+01	1.377681e+01	3.416851e-09	2.107186e-11
2.650000e+00	1.398558e+01	1.398558e+01	3.472495e-09	2.130681e-11
2.660000e+00	1.419698e+01	1.419698e+01	3.528941e-09	2.153987e-11
2.670000e+00	1.441104e+01	1.441104e+01	3.586184e-09	2.177861e-11
2.680000e+00	1.462779e+01	1.462779e+01	3.644246e-09	2.201735e-11
2.690000e+00	1.484725e+01	1.484725e+01	3.703128e-09	2.225799e-11
2.700000e+00	1.506946e+01	1.506946e+01	3.762857e-09	2.250431e-11
2.710000e+00	1.529445e+01	1.529445e+01	3.823423e-09	2.275253e-11
2.720000e+00	1.552224e+01	1.552224e+01	3.884852e-09	2.300074e-11
2.730000e+00	1.575287e+01	1.575287e+01	3.947150e-09	2.325275e-11
2.740000e+00	1.598637e+01	1.598637e+01	4.010330e-09	2.350665e-11
2.750000e+00	1.622276e+01	1.622276e+01	4.074401e-09	2.376434e-11
2.760000e+00	1.646209e+01	1.646209e+01	4.139373e-09	2.402582e-11
2.770000e+00	1.670437e+01	1.670437e+01	4.205265e-09	2.428351e-11
2.780000e+00	1.694964e+01	1.694964e+01	4.272078e-09	2.455257e-11
2.790000e+00	1.719794e+01	1.719794e+01	4.339839e-09	2.482163e-11
2.800000e+00	1.744929e+01	1.744929e+01	4.408548e-09	2.509069e-11
2.810000e+00	1.770374e+01	1.770374e+01	4.478217e-09	2.536353e-11
2.820000e+00	1.796130e+01	1.796130e+01	4.548863e-09	2.563638e-11
2.830000e+00	1.822202e+01	1.822202e+01	4.620496e-09	2.591681e-11
2.840000e+00	1.848593e+01	1.848593e+01	4.693138e-09	2.619724e-11
2.850000e+00	1.875306e+01	1.875306e+01	4.766786e-09	2.648524e-11
2.860000e+00	1.902345e+01	1.902345e+01	4.841471e-09	2.677325e-11
2.870000e+00	1.929714e+01	1.929714e+01	4.917187e-09	2.706126e-11
2.880000e+00	1.957415e+01	1.957415e+01	4.993961e-09	2.735305e-11
2.890000e+00	1.985452e+01	1.985452e+01	5.071808e-09	2.764864e-11
2.900000e+00	2.013829e+01	2.013829e+01	5.150724e-09	2.794422e-11
2.910000e+00	2.042550e+01	2.042550e+01	5.230742e-09	2.824739e-11
2.920000e+00	2.071617e+01	2.071617e+01	5.311868e-09	2.855434e-11
2.930000e+00	2.101036e+01	2.101036e+01	5.394121e-09	2.886509e-11
2.940000e+00	2.130809e+01	2.130809e+01	5.477506e-09	2.917583e-11
2.950000e+00	2.160941e+01	2.160941e+01	5.562043e-09	2.948658e-11
2.960000e+00	2.191434e+01	2.191434e+01	5.647749e-09	2.980111e-11
2.970000e+00	2.222294e+01	2.222294e+01	5.734638e-09	3.012322e-11
2.980000e+00	2.253523e+01	2.253523e+01	5.822727e-09	3.044912e-11
2.990000e+00	2.285126e+01	2.285126e+01	5.912025e-09	3.077882e-11
3.000000e+00	2.317107e+01	2.317107e+01	6.002548e-09	3.110472e-11
3.010000e+00	2.349470e+01	2.349470e+01	6.094318e-09	3.144199e-11
3.020000e+00	2.382218e+01	2.382218e+01	6.187342e-09	3.177547e-11
3.030000e+00	2.415357e+01	2.415357e+01	6.281649e-09	3.211274e-11
3.040000e+00	2.448889e+01	2.448889e+01	6.377238e-09	3.245759e-11
3.050000e+00	2.482819e+01	2.482819e+01	6.474142e-09	3.280623e-11
3.060000e+00	2.517151e+01	2.517151e+01	6.572364e-09	3.315487e-11
3.070000e+00	2.551891e+01	2.551891e+01	6.671932e-09	3.351488e-11
3.080000e+00	2.587040e+01	2.587040e+01	6.772858e-09	3.387110e-11
3.090000e+00	2.622606e+01	2.622606e+01	6.875158e-09	3.423111e-11
3.100000e+00	2.658590e+01	2.658590e+01	6.978855e-09	3.459490e-11
3.110000e+00	2.694999e+01	2.694999e+01	7.083955e-09	3.496628e-11
3.120000e+00	2.731836e+01	2.731836e+01	7.190494e-09	3.533766e-11
3.130000e+00	2.769106e+01	2.769106e+01	7.298475e-09	3.571661e-11
3.140000e+00	2.806813e+01	2.806813e+01	7.407923e-09	3.609178e-11
3.150000e+00	2.844963e+01	2.844963e+01	7.518850e-09	3.647453e-11
3.160000e+00	2.883559e+01	2.883559e+01	7.631282e-09	3.686485e-11
3.170000e+00	2.922607e+01	2.922607e+01	7.745239e-09	3.725518e-11
3.180000e+00	2.962111e+01	2.962111e+01	7.860731e-09	3.765308e-11
3.190000e+00	3.002075e+01	3.002075e+01	7.977786e-09	3.805098e-11
3.200000e+00	3.042506e+01	3.042506e+01	8.096421e-09	3.845268e-11
3.210000e+00	3.083407e+01	3.083407e+01	8.216656e-09	3.885816e-11
3.220000e+00	3.124784e+01	3.124784e+01	8.338507e-09	3.927501e-11
3.230000e+00	3.166641e+01	3.166641e+01	8.462013e-09	3.969186e-11
3.240000e+00	3.208984e+01	3.208984e+01	8.587165e-09	4.010872e-11
3.250000e+00	3.251818e+01	3.251818e+01	8.714004e-09	4.053315e-11
3.260000e+00	3.295147e+01	3.295147e+01	8.842534e-09	4.095758e-11
3.270000e+00	3.338978e+01	3.338978e+01	8.972798e-09	4.138959e-11
3.280000e+00	3.383315e+01	3.383315e+01	9.104809e-09	4.182160e-11
3.290000e+00	3.428163e+01	3.428163e+01	9.238583e-09	4.227635e-11
3.300000e+00	3.473528e+01	3.473528e+01	9.374155e-09	4.272351e-11
3.310000e+00	3.519415e+01	3.519415e+01	9.511538e-09	4.316310e-11
3.320000e+00	3.565830e+01	3.565830e+01	9.650762e-09	4.362543e-11
3.330000e+00	3.612778e+01	3.612778e+01	9.791833e-09	4.408018e-11
3.340000e+00	3.660265e+01	3.660265e+01	9.934794e-09	4.455008e-11
3.350000e+00	3.708297e+01	3.708297e+01	1.007966e-08	4.501241e-11
3.360000e+00	3.756878e+01	3.756878e+01	1.022645e-08	4.548989e-11
3.370000e+00	3.806015e+01	3.806015e+01	1.037520e-08	4.596738e-11
3.380000e+00	3.855714e+01	3.855714e+01	1.052592e-08	4.645244e-11
3.390000e+00	3.905980e+01	3.905980e+01	1.067864e-08	4.693751e-11
3.400000e+00	3.956820e+01	3.956820e+01	1.083339e-08	4.743015e-11
3.410000e+00	4.008239e+01	4.008239e+01	1.099019e-08	4.792279e-11
3.420000e+00	4.060243e+01	4.060243e+01	1.114908e-08	4.843059e-11
3.430000e+00	4.112839e+01	4.112839e+01	1.131007e-08	4.893839e-11
3.440000e+00	4.166032e+01	4.166032e+01	1.147320e-08	4.944620e-11
3.450000e+00	4.219828e+01	4.219828e+01	1.163848e-08	4.996915e-11
3.460000e+00	4.274235e+01	4.274235e+01	1.180594e-08	5.048454e-11
3.470000e+00	4.329258e+01	4.329258e+01	1.197560e-08	5.101507e-11
3.480000e+00	4.384904e+01	4.384904e+01	1.214752e-08	5.155319e-11
3.490000e+00	4.441180e+01	4.441180e+01	1.232171e-08	5.209889e-11
